pair,fname,frame,rawLocX,rawLocY,icFullFrameX,icFullFrameY,Count,color,fname,frame,rawLocX,rawLocY,icFullFrameX,icFullFrameY,Count,color
328,JNCE_2016040_00C00097_V01.IMG.gz,34,1317.5000127463027,12791.500000961985,575.500000961985,1317.5000127463027,1,3,JNCE_2016040_00C00097_V01.IMG.gz,35,1318.4999663846038,13061.500000301483,461.5000003014834,1318.4999663846038,1,3
329,JNCE_2016040_00C00097_V01.IMG.gz,45,862.4999992244921,17162.01384630704,776.0138463070388,862.4999992244921,2,1,JNCE_2016040_00C00097_V01.IMG.gz,46,861.4999723880551,17457.351831492015,660.3518314920143,861.4999723880551,2,2
330,JNCE_2016040_00C00097_V01.IMG.gz,45,862.4999992244921,17162.01384630704,776.0138463070388,862.4999992244921,2,1,JNCE_2016040_00C00097_V01.IMG.gz,47,861.5000096469819,17753.238921088654,545.2389210886528,861.5000096469819,2,3
331,JNCE_2016040_00C00097_V01.IMG.gz,46,861.4999723880551,17457.351831492015,660.3518314920143,861.4999723880551,2,2,JNCE_2016040_00C00097_V01.IMG.gz,47,861.5000096469819,17753.238921088654,545.2389210886528,861.5000096469819,2,3
332,JNCE_2016040_00C00097_V01.IMG.gz,52,1097.4290631969247,19959.41587869119,885.4158786911914,1097.4290631969247,3,1,JNCE_2016040_00C00097_V01.IMG.gz,53,1094.4999739882799,20226.98139213163,768.9813921316327,1094.4999739882799,2,1
333,JNCE_2016040_00C00097_V01.IMG.gz,52,1097.4290631969247,19959.41587869119,885.4158786911914,1097.4290631969247,3,1,JNCE_2016040_00C00097_V01.IMG.gz,54,1092.5941242465415,20522.773235470486,653.7732354704858,1092.5941242465415,3,2
334,JNCE_2016040_00C00097_V01.IMG.gz,52,1097.4290631969247,19959.41587869119,885.4158786911914,1097.4290631969247,3,1,JNCE_2016040_00C00097_V01.IMG.gz,55,1092.500006871371,20819.202422571438,539.2024225714385,1092.500006871371,2,3
335,JNCE_2016040_00C00097_V01.IMG.gz,53,1094.4999739882799,20226.98139213163,768.9813921316327,1094.4999739882799,2,1,JNCE_2016040_00C00097_V01.IMG.gz,54,1092.5941242465415,20522.773235470486,653.7732354704858,1092.5941242465415,3,2
336,JNCE_2016040_00C00097_V01.IMG.gz,53,1094.4999739882799,20226.98139213163,768.9813921316327,1094.4999739882799,2,1,JNCE_2016040_00C00097_V01.IMG.gz,55,1092.500006871371,20819.202422571438,539.2024225714385,1092.500006871371,2,3
337,JNCE_2016040_00C00097_V01.IMG.gz,54,1092.5941242465415,20522.773235470486,653.7732354704858,1092.5941242465415,3,2,JNCE_2016040_00C00097_V01.IMG.gz,55,1092.500006871371,20819.202422571438,539.2024225714385,1092.500006871371,2,3
338,JNCE_2016040_00C00098_V01.IMG.gz,10,652.4999865527394,3810.499997464231,864.4999974642309,652.4999865527394,1,1,JNCE_2016040_00C00098_V01.IMG.gz,12,654.5000261021493,4373.5000005613365,632.5000005613365,654.5000261021493,1,2
339,JNCE_2016040_00C00098_V01.IMG.gz,10,652.4999865527394,3810.499997464231,864.4999974642309,652.4999865527394,1,1,JNCE_2016040_00C00098_V01.IMG.gz,13,654.5000212409353,4669.500001425567,517.5000014255661,654.5000212409353,1,3
340,JNCE_2016040_00C00098_V01.IMG.gz,12,654.5000261021493,4373.5000005613365,632.5000005613365,654.5000261021493,1,2,JNCE_2016040_00C00098_V01.IMG.gz,13,654.5000212409353,4669.500001425567,517.5000014255661,654.5000212409353,1,3
341,JNCE_2016040_00C00098_V01.IMG.gz,35,1322.499995599031,13368.945264642109,822.9452646421081,1322.499995599031,2,1,JNCE_2016040_00C00098_V01.IMG.gz,36,1318.5000425062883,13665.500000359714,708.5000003597147,1318.5000425062883,1,2
342,JNCE_2016040_00C00098_V01.IMG.gz,35,1322.499995599031,13368.945264642109,822.9452646421081,1322.499995599031,2,1,JNCE_2016040_00C00098_V01.IMG.gz,38,1318.499992904863,14233.500000130187,481.500000130186,1318.499992904863,1,3
343,JNCE_2016040_00C00098_V01.IMG.gz,36,1318.5000425062883,13665.500000359714,708.5000003597147,1318.5000425062883,1,2,JNCE_2016040_00C00098_V01.IMG.gz,38,1318.499992904863,14233.500000130187,481.500000130186,1318.499992904863,1,3
344,JNCE_2016040_00C00098_V01.IMG.gz,48,862.4999882042841,18333.764349625286,795.7643496252853,862.4999882042841,2,1,JNCE_2016040_00C00098_V01.IMG.gz,49,861.499968004142,18628.751589539683,679.7515895396814,861.499968004142,2,2
345,JNCE_2016040_00C00098_V01.IMG.gz,48,862.4999882042841,18333.764349625286,795.7643496252853,862.4999882042841,2,1,JNCE_2016040_00C00098_V01.IMG.gz,50,861.4999917695683,18924.684152874826,564.684152874828,861.4999917695683,2,3
346,JNCE_2016040_00C00098_V01.IMG.gz,49,861.499968004142,18628.751589539683,679.7515895396814,861.499968004142,2,2,JNCE_2016040_00C00098_V01.IMG.gz,50,861.4999917695683,18924.684152874826,564.684152874828,861.4999917695683,2,3
347,JNCE_2016040_00C00098_V01.IMG.gz,56,1094.5000062285158,21398.49999935567,788.4999993556708,1094.5000062285158,1,1,JNCE_2016040_00C00098_V01.IMG.gz,57,1092.782560923285,21694.258805954,673.258805954001,1092.782560923285,4,2
348,JNCE_2016040_00C00098_V01.IMG.gz,56,1094.5000062285158,21398.49999935567,788.4999993556708,1094.5000062285158,1,1,JNCE_2016040_00C00098_V01.IMG.gz,58,1092.5000091298473,21990.621003605662,558.6210036056615,1092.5000091298473,2,3
349,JNCE_2016040_00C00098_V01.IMG.gz,57,1092.782560923285,21694.258805954,673.258805954001,1092.782560923285,4,2,JNCE_2016040_00C00098_V01.IMG.gz,58,1092.5000091298473,21990.621003605662,558.6210036056615,1092.5000091298473,2,3
350,JNCE_2016040_00C00098_V01.IMG.gz,70,683.5000181978422,26826.49999872615,840.499998726151,683.5000181978422,1,1,JNCE_2016040_00C00098_V01.IMG.gz,71,684.4999981448825,27121.21471913553,724.2147191355306,684.4999981448825,2,2
351,JNCE_2016040_00C00098_V01.IMG.gz,70,683.5000181978422,26826.49999872615,840.499998726151,683.5000181978422,1,1,JNCE_2016040_00C00098_V01.IMG.gz,73,684.5000202813516,27685.50000144398,493.5000014439797,684.5000202813516,1,3
352,JNCE_2016040_00C00098_V01.IMG.gz,71,684.4999981448825,27121.21471913553,724.2147191355306,684.4999981448825,2,2,JNCE_2016040_00C00098_V01.IMG.gz,73,684.5000202813516,27685.50000144398,493.5000014439797,684.5000202813516,1,3
353,JNCE_2016040_00C00099_V01.IMG.gz,14,653.5000145600858,5312.49999874482,830.4999987448202,653.5000145600858,1,1,JNCE_2016040_00C00099_V01.IMG.gz,15,654.5000120211188,5607.499999354571,714.4999993545708,654.5000120211188,1,2
354,JNCE_2016040_00C00099_V01.IMG.gz,14,653.5000145600858,5312.49999874482,830.4999987448202,653.5000145600858,1,1,JNCE_2016040_00C00099_V01.IMG.gz,17,654.4999835249021,6172.49999913289,484.49999913288957,654.4999835249021,1,3
355,JNCE_2016040_00C00099_V01.IMG.gz,15,654.5000120211188,5607.499999354571,714.4999993545708,654.5000120211188,1,2,JNCE_2016040_00C00099_V01.IMG.gz,17,654.4999835249021,6172.49999913289,484.49999913288957,654.4999835249021,1,3
356,JNCE_2016040_00C00099_V01.IMG.gz,39,1321.5000058977867,14871.499999518548,789.4999995185481,1321.5000058977867,1,1,JNCE_2016040_00C00099_V01.IMG.gz,40,1318.500007406029,15168.499997296212,675.4999972962116,1318.500007406029,1,2
357,JNCE_2016040_00C00099_V01.IMG.gz,39,1321.5000058977867,14871.499999518548,789.4999995185481,1321.5000058977867,1,1,JNCE_2016040_00C00099_V01.IMG.gz,41,1317.499967487979,15465.49999798598,561.4999979859809,1317.499967487979,1,3
358,JNCE_2016040_00C00099_V01.IMG.gz,40,1318.500007406029,15168.499997296212,675.4999972962116,1318.500007406029,1,2,JNCE_2016040_00C00099_V01.IMG.gz,41,1317.499967487979,15465.49999798598,561.4999979859809,1317.499967487979,1,3
359,JNCE_2016040_00C00099_V01.IMG.gz,51,862.4999884624876,19568.90136357528,878.90136357528,862.4999884624876,2,1,JNCE_2016040_00C00099_V01.IMG.gz,53,861.4999918696741,20131.499999704352,646.4999997043518,861.4999918696741,1,2
360,JNCE_2016040_00C00099_V01.IMG.gz,51,862.4999884624876,19568.90136357528,878.90136357528,862.4999884624876,2,1,JNCE_2016040_00C00099_V01.IMG.gz,54,861.4999951162441,20427.36854020947,531.36854020947,861.4999951162441,2,3
361,JNCE_2016040_00C00099_V01.IMG.gz,53,861.4999918696741,20131.499999704352,646.4999997043518,861.4999918696741,1,2,JNCE_2016040_00C00099_V01.IMG.gz,54,861.4999951162441,20427.36854020947,531.36854020947,861.4999951162441,2,3
362,JNCE_2016040_00C00099_V01.IMG.gz,59,1096.5000129466441,22633.37909326239,871.3790932623872,1096.5000129466441,2,1,JNCE_2016040_00C00099_V01.IMG.gz,61,1092.5000218060172,23197.02415069911,640.0241506991102,1092.5000218060172,2,2
363,JNCE_2016040_00C00099_V01.IMG.gz,59,1096.5000129466441,22633.37909326239,871.3790932623872,1096.5000129466441,2,1,JNCE_2016040_00C00099_V01.IMG.gz,62,1092.50001263804,23493.384392512195,525.3843925121955,1092.50001263804,2,3
364,JNCE_2016040_00C00099_V01.IMG.gz,61,1092.5000218060172,23197.02415069911,640.0241506991102,1092.5000218060172,2,2,JNCE_2016040_00C00099_V01.IMG.gz,62,1092.50001263804,23493.384392512195,525.3843925121955,1092.50001263804,2,3
365,JNCE_2016040_00C00099_V01.IMG.gz,62,528.4999996489693,23692.499999648968,778.4999996489692,528.4999996489693,1,1,JNCE_2016040_00C00099_V01.IMG.gz,63,529.5000241782657,23988.500000854787,663.5000008547872,529.5000241782657,1,2
366,JNCE_2016040_00C00099_V01.IMG.gz,62,528.4999996489693,23692.499999648968,778.4999996489692,528.4999996489693,1,1,JNCE_2016040_00C00099_V01.IMG.gz,64,529.4999890748743,24284.50000317591,548.5000031759087,529.4999890748743,1,3
367,JNCE_2016040_00C00099_V01.IMG.gz,63,529.5000241782657,23988.500000854787,663.5000008547872,529.5000241782657,1,2,JNCE_2016040_00C00099_V01.IMG.gz,64,529.4999890748743,24284.50000317591,548.5000031759087,529.4999890748743,1,3
368,JNCE_2016040_00C00099_V01.IMG.gz,64,1521.4999873578618,24542.918256150795,860.9182561507932,1521.4999873578618,2,1,JNCE_2016040_00C00099_V01.IMG.gz,66,1511.4999744959432,25111.011904862367,634.0119048623671,1511.4999744959432,2,2
369,JNCE_2016040_00C00099_V01.IMG.gz,64,1521.4999873578618,24542.918256150795,860.9182561507932,1521.4999873578618,2,1,JNCE_2016040_00C00099_V01.IMG.gz,67,1511.5000429238576,25409.500000825457,521.5000008254588,1511.5000429238576,1,3
370,JNCE_2016040_00C00099_V01.IMG.gz,66,1511.4999744959432,25111.011904862367,634.0119048623671,1511.4999744959432,2,2,JNCE_2016040_00C00099_V01.IMG.gz,67,1511.5000429238576,25409.500000825457,521.5000008254588,1511.5000429238576,1,3
371,JNCE_2016040_00C00099_V01.IMG.gz,67,316.50000356212433,25715.50000411623,881.5000041162326,316.50000356212433,1,1,JNCE_2016040_00C00099_V01.IMG.gz,69,323.4999963071049,26280.499999076776,651.4999990767762,323.4999963071049,1,2
372,JNCE_2016040_00C00099_V01.IMG.gz,74,683.4999904045643,28328.49999920038,806.4999992003803,683.4999904045643,1,1,JNCE_2016040_00C00099_V01.IMG.gz,75,684.5000039675471,28623.500003227837,690.5000032278349,684.5000039675471,1,2
373,JNCE_2016040_00C00099_V01.IMG.gz,74,683.4999904045643,28328.49999920038,806.4999992003803,683.4999904045643,1,1,JNCE_2016040_00C00099_V01.IMG.gz,76,684.5000174894745,28919.499998083345,575.4999980833452,684.5000174894745,1,3
374,JNCE_2016040_00C00099_V01.IMG.gz,75,684.5000039675471,28623.500003227837,690.5000032278349,684.5000039675471,1,2,JNCE_2016040_00C00099_V01.IMG.gz,76,684.5000174894745,28919.499998083345,575.4999980833452,684.5000174894745,1,3
375,JNCE_2016040_00C00105_V01.IMG.gz,2,1092.5457835325674,538.3330904374062,637.3330904374062,1092.5457835325674,3,2,JNCE_2016040_00C00105_V01.IMG.gz,3,1092.5000185163035,834.7472912399368,522.7472912399368,1092.5000185163035,2,3
376,JNCE_2016040_00C00105_V01.IMG.gz,5,1521.5000157838228,1884.4999993736578,858.4999993736578,1521.5000157838228,1,1,JNCE_2016040_00C00105_V01.IMG.gz,7,1511.4999282416582,2452.132688427384,631.1326884273839,1511.4999282416582,2,2
377,JNCE_2016040_00C00105_V01.IMG.gz,5,1521.5000157838228,1884.4999993736578,858.4999993736578,1521.5000157838228,1,1,JNCE_2016040_00C00105_V01.IMG.gz,8,1511.5000094279342,2750.5000003928308,518.5000003928305,1511.5000094279342,1,3
378,JNCE_2016040_00C00105_V01.IMG.gz,7,1511.4999282416582,2452.132688427384,631.1326884273839,1511.4999282416582,2,2,JNCE_2016040_00C00105_V01.IMG.gz,8,1511.5000094279342,2750.5000003928308,518.5000003928305,1511.5000094279342,1,3
379,JNCE_2016040_00C00105_V01.IMG.gz,8,316.4999982419078,3056.7842249271266,878.7842249271265,316.4999982419078,2,1,JNCE_2016040_00C00105_V01.IMG.gz,10,323.49999496464176,3622.018358899174,649.018358899174,323.49999496464176,2,2
380,JNCE_2016040_00C00105_V01.IMG.gz,43,53.50000087920964,16374.499997508907,729.4999975089061,53.50000087920964,1,2,JNCE_2016040_00C00105_V01.IMG.gz,44,55.50000120593349,16645.500000301483,616.5000003014834,55.50000120593349,1,2
381,JNCE_2016040_00C00105_V01.IMG.gz,60,1326.258306675982,23035.738510419047,889.7385104190471,1326.258306675982,3,1,JNCE_2016040_00C00105_V01.IMG.gz,61,1320.5000102289002,23304.262770665904,774.2627706659039,1320.5000102289002,2,1
382,JNCE_2016040_00C00105_V01.IMG.gz,60,1326.258306675982,23035.738510419047,889.7385104190471,1326.258306675982,3,1,JNCE_2016040_00C00105_V01.IMG.gz,62,1317.4999866695557,23601.206358064694,660.2063580646948,1317.4999866695557,2,2
383,JNCE_2016040_00C00105_V01.IMG.gz,60,1326.258306675982,23035.738510419047,889.7385104190471,1326.258306675982,3,1,JNCE_2016040_00C00105_V01.IMG.gz,63,1317.4999775543702,23898.499996349205,546.4999963492048,1317.4999775543702,1,3
384,JNCE_2016040_00C00105_V01.IMG.gz,61,1320.5000102289002,23304.262770665904,774.2627706659039,1320.5000102289002,2,1,JNCE_2016040_00C00105_V01.IMG.gz,62,1317.4999866695557,23601.206358064694,660.2063580646948,1317.4999866695557,2,2
385,JNCE_2016040_00C00105_V01.IMG.gz,61,1320.5000102289002,23304.262770665904,774.2627706659039,1320.5000102289002,2,1,JNCE_2016040_00C00105_V01.IMG.gz,63,1317.4999775543702,23898.499996349205,546.4999963492048,1317.4999775543702,1,3
386,JNCE_2016040_00C00105_V01.IMG.gz,62,1317.4999866695557,23601.206358064694,660.2063580646948,1317.4999866695557,2,2,JNCE_2016040_00C00105_V01.IMG.gz,63,1317.4999775543702,23898.499996349205,546.4999963492048,1317.4999775543702,1,3
387,JNCE_2016040_00C00105_V01.IMG.gz,73,862.4999959641045,28001.12214213629,863.1221421362908,862.4999959641045,2,1,JNCE_2016040_00C00105_V01.IMG.gz,75,861.5000097933471,28564.066471465958,631.066471465959,861.5000097933471,2,2
388,JNCE_2016040_00C00105_V01.IMG.gz,73,862.4999959641045,28001.12214213629,863.1221421362908,862.4999959641045,2,1,JNCE_2016040_00C00105_V01.IMG.gz,76,861.4999713877689,28859.914857153435,515.9148571534365,861.4999713877689,2,3
389,JNCE_2016040_00C00105_V01.IMG.gz,75,861.5000097933471,28564.066471465958,631.066471465959,861.5000097933471,2,2,JNCE_2016040_00C00105_V01.IMG.gz,76,861.4999713877689,28859.914857153435,515.9148571534365,861.4999713877689,2,3
390,JNCE_2016040_00C00105_V01.IMG.gz,81,1096.4999767695867,31065.685558959678,855.6855589596793,1096.4999767695867,2,1,JNCE_2016040_00C00105_V01.IMG.gz,2,1092.5457835325674,538.3330904374062,637.3330904374062,1092.5457835325674,3,2
391,JNCE_2016040_00C00105_V01.IMG.gz,81,1096.4999767695867,31065.685558959678,855.6855589596793,1096.4999767695867,2,1,JNCE_2016040_00C00105_V01.IMG.gz,3,1092.5000185163035,834.7472912399368,522.7472912399368,1092.5000185163035,2,3
392,JNCE_2016040_00C00106_V01.IMG.gz,4,1096.5603026384915,1508.9597476518181,866.9597476518181,1096.5603026384915,3,1,JNCE_2016040_00C00106_V01.IMG.gz,6,1092.5496001541571,2072.7207376428573,635.7207376428573,1092.5496001541571,3,2
393,JNCE_2016040_00C00106_V01.IMG.gz,4,1096.5603026384915,1508.9597476518181,866.9597476518181,1096.5603026384915,3,1,JNCE_2016040_00C00106_V01.IMG.gz,7,1092.499983251645,2369.118172816044,521.118172816044,1092.499983251645,2,3
394,JNCE_2016040_00C00106_V01.IMG.gz,6,1092.5496001541571,2072.7207376428573,635.7207376428573,1092.5496001541571,3,2,JNCE_2016040_00C00106_V01.IMG.gz,7,1092.499983251645,2369.118172816044,521.118172816044,1092.499983251645,2,3
395,JNCE_2016040_00C00106_V01.IMG.gz,12,316.49999721384245,4591.004762121939,877.0047621219393,316.49999721384245,2,1,JNCE_2016040_00C00106_V01.IMG.gz,14,323.5000033669479,5156.499998436774,647.4999984367741,323.5000033669479,1,2
396,JNCE_2016040_00C00106_V01.IMG.gz,19,683.4999914293666,7204.500000872935,802.5000008729348,683.4999914293666,1,1,JNCE_2016040_00C00106_V01.IMG.gz,20,684.4999929381024,7499.500002784974,686.5000027849737,684.4999929381024,1,2
397,JNCE_2016040_00C00106_V01.IMG.gz,19,683.4999914293666,7204.500000872935,802.5000008729348,683.4999914293666,1,1,JNCE_2016040_00C00106_V01.IMG.gz,21,684.5000339813873,7795.500003852141,571.500003852141,684.5000339813873,1,3
398,JNCE_2016040_00C00106_V01.IMG.gz,20,684.4999929381024,7499.500002784974,686.5000027849737,684.4999929381024,1,2,JNCE_2016040_00C00106_V01.IMG.gz,21,684.5000339813873,7795.500003852141,571.500003852141,684.5000339813873,1,3
399,JNCE_2016040_00C00106_V01.IMG.gz,46,46.500001566856774,17611.86056776622,841.8605677662196,46.500001566856774,2,1,JNCE_2016040_00C00106_V01.IMG.gz,48,55.5,18180.893162604898,615.8931626048989,55.5,2,2
400,JNCE_2016040_00C00106_V01.IMG.gz,64,1326.1248339994156,24570.305957977947,888.3059579779475,1326.1248339994156,3,1,JNCE_2016040_00C00106_V01.IMG.gz,65,1320.4999531044743,24838.499999813164,772.4999998131652,1320.4999531044743,1,1
401,JNCE_2016040_00C00106_V01.IMG.gz,64,1326.1248339994156,24570.305957977947,888.3059579779475,1326.1248339994156,3,1,JNCE_2016040_00C00106_V01.IMG.gz,66,1317.5000472575189,25135.5,658.5,1317.5000472575189,1,2
402,JNCE_2016040_00C00106_V01.IMG.gz,64,1326.1248339994156,24570.305957977947,888.3059579779475,1326.1248339994156,3,1,JNCE_2016040_00C00106_V01.IMG.gz,67,1317.5000280153774,25432.95397685409,544.9539768540884,1317.5000280153774,2,3
403,JNCE_2016040_00C00106_V01.IMG.gz,65,1320.4999531044743,24838.499999813164,772.4999998131652,1320.4999531044743,1,1,JNCE_2016040_00C00106_V01.IMG.gz,66,1317.5000472575189,25135.5,658.5,1317.5000472575189,1,2
404,JNCE_2016040_00C00106_V01.IMG.gz,65,1320.4999531044743,24838.499999813164,772.4999998131652,1320.4999531044743,1,1,JNCE_2016040_00C00106_V01.IMG.gz,67,1317.5000280153774,25432.95397685409,544.9539768540884,1317.5000280153774,2,3
405,JNCE_2016040_00C00106_V01.IMG.gz,66,1317.5000472575189,25135.5,658.5,1317.5000472575189,1,2,JNCE_2016040_00C00106_V01.IMG.gz,67,1317.5000280153774,25432.95397685409,544.9539768540884,1317.5000280153774,2,3
406,JNCE_2016040_00C00106_V01.IMG.gz,77,862.499973032443,29535.500002351393,861.5000023513946,862.499973032443,1,1,JNCE_2016040_00C00106_V01.IMG.gz,79,861.5000293896761,30098.40523816518,629.4052381651813,861.5000293896761,2,2
407,JNCE_2016040_00C00106_V01.IMG.gz,77,862.499973032443,29535.500002351393,861.5000023513946,862.499973032443,1,1,JNCE_2016040_00C00106_V01.IMG.gz,80,861.4999841317434,30394.331661178963,514.3316611789647,861.4999841317434,2,3
408,JNCE_2016040_00C00106_V01.IMG.gz,79,861.5000293896761,30098.40523816518,629.4052381651813,861.5000293896761,2,2,JNCE_2016040_00C00106_V01.IMG.gz,80,861.4999841317434,30394.331661178963,514.3316611789647,861.4999841317434,2,3
409,JNCE_2016040_00C00107_V01.IMG.gz,2,861.5000188154934,523.7435518725807,622.7435518725807,861.5000188154934,2,2,JNCE_2016040_00C00107_V01.IMG.gz,3,861.499987621297,819.6733440748112,507.6733440748112,861.499987621297,2,3
410,JNCE_2016040_00C00107_V01.IMG.gz,8,1096.3269228792476,3025.3428253161374,847.3428253161375,1096.3269228792476,3,1,JNCE_2016040_00C00107_V01.IMG.gz,9,1093.4999627041639,3320.2508172538046,731.2508172538044,1093.4999627041639,2,2
411,JNCE_2016040_00C00107_V01.IMG.gz,8,1096.3269228792476,3025.3428253161374,847.3428253161375,1096.3269228792476,3,1,JNCE_2016040_00C00107_V01.IMG.gz,10,1092.4999769011472,3589.4145810499285,616.4145810499283,1092.4999769011472,2,2
412,JNCE_2016040_00C00107_V01.IMG.gz,8,1096.3269228792476,3025.3428253161374,847.3428253161375,1096.3269228792476,3,1,JNCE_2016040_00C00107_V01.IMG.gz,11,1092.5000028007973,3885.6838273388544,501.6838273388544,1092.5000028007973,2,3
413,JNCE_2016040_00C00107_V01.IMG.gz,9,1093.4999627041639,3320.2508172538046,731.2508172538044,1093.4999627041639,2,2,JNCE_2016040_00C00107_V01.IMG.gz,10,1092.4999769011472,3589.4145810499285,616.4145810499283,1092.4999769011472,2,2
414,JNCE_2016040_00C00107_V01.IMG.gz,9,1093.4999627041639,3320.2508172538046,731.2508172538044,1093.4999627041639,2,2,JNCE_2016040_00C00107_V01.IMG.gz,11,1092.5000028007973,3885.6838273388544,501.6838273388544,1092.5000028007973,2,3
415,JNCE_2016040_00C00107_V01.IMG.gz,10,526.4999841066674,3817.210086862495,871.2100868624948,526.4999841066674,2,1,JNCE_2016040_00C00107_V01.IMG.gz,12,530.4999856267458,4380.500000435553,639.5000004355531,530.4999856267458,1,2
416,JNCE_2016040_00C00107_V01.IMG.gz,10,526.4999841066674,3817.210086862495,871.2100868624948,526.4999841066674,2,1,JNCE_2016040_00C00107_V01.IMG.gz,13,529.5000006073255,4677.046988014735,525.0469880147349,529.5000006073255,2,3
417,JNCE_2016040_00C00107_V01.IMG.gz,10,1092.4999769011472,3589.4145810499285,616.4145810499283,1092.4999769011472,2,2,JNCE_2016040_00C00107_V01.IMG.gz,11,1092.5000028007973,3885.6838273388544,501.6838273388544,1092.5000028007973,2,3
418,JNCE_2016040_00C00107_V01.IMG.gz,12,530.4999856267458,4380.500000435553,639.5000004355531,530.4999856267458,1,2,JNCE_2016040_00C00107_V01.IMG.gz,13,529.5000006073255,4677.046988014735,525.0469880147349,529.5000006073255,2,3
419,JNCE_2016040_00C00107_V01.IMG.gz,23,684.0644402123795,8720.499999594007,782.4999995940076,684.0644402123795,2,1,JNCE_2016040_00C00107_V01.IMG.gz,24,684.4999976109943,9015.937914283435,666.9379142834345,684.4999976109943,2,2
420,JNCE_2016040_00C00107_V01.IMG.gz,23,684.0644402123795,8720.499999594007,782.4999995940076,684.0644402123795,2,1,JNCE_2016040_00C00107_V01.IMG.gz,25,684.5000286076161,9312.015859459541,552.0158594595412,684.5000286076161,2,3
421,JNCE_2016040_00C00107_V01.IMG.gz,24,684.4999976109943,9015.937914283435,666.9379142834345,684.4999976109943,2,2,JNCE_2016040_00C00107_V01.IMG.gz,25,684.5000286076161,9312.015859459541,552.0158594595412,684.5000286076161,2,3
422,JNCE_2016040_00C00107_V01.IMG.gz,44,653.4999821626036,16795.499999536692,793.499999536691,653.4999821626036,1,1,JNCE_2016040_00C00107_V01.IMG.gz,45,654.5000136964562,17091.179718651383,678.1797186513818,654.5000136964562,2,2
423,JNCE_2016040_00C00107_V01.IMG.gz,44,653.4999821626036,16795.499999536692,793.499999536691,653.4999821626036,1,1,JNCE_2016040_00C00107_V01.IMG.gz,46,654.5000193742738,17386.92244068025,562.9224406802499,654.5000193742738,2,3
424,JNCE_2016040_00C00107_V01.IMG.gz,45,654.5000136964562,17091.179718651383,678.1797186513818,654.5000136964562,2,2,JNCE_2016040_00C00107_V01.IMG.gz,46,654.5000193742738,17386.92244068025,562.9224406802499,654.5000193742738,2,3
425,JNCE_2016040_00C00107_V01.IMG.gz,50,47.500001813238065,19128.50000169991,822.5000016999106,47.500001813238065,1,1,JNCE_2016040_00C00107_V01.IMG.gz,51,53.499998828326,19425.499996484978,708.499996484978,53.499998828326,1,2
426,JNCE_2016040_00C00107_V01.IMG.gz,68,1324.913231674587,26086.500000289332,868.5000002893318,1324.913231674587,2,1,JNCE_2016040_00C00107_V01.IMG.gz,70,1317.4999816531824,26652.356041864114,639.3560418641155,1317.4999816531824,2,2
427,JNCE_2016040_00C00107_V01.IMG.gz,68,1324.913231674587,26086.500000289332,868.5000002893318,1324.913231674587,2,1,JNCE_2016040_00C00107_V01.IMG.gz,71,1317.5000107350415,26949.49999828862,525.4999982886166,1317.5000107350415,1,3
428,JNCE_2016040_00C00107_V01.IMG.gz,70,1317.4999816531824,26652.356041864114,639.3560418641155,1317.4999816531824,2,2,JNCE_2016040_00C00107_V01.IMG.gz,71,1317.5000107350415,26949.49999828862,525.4999982886166,1317.5000107350415,1,3
429,JNCE_2016040_00C00107_V01.IMG.gz,81,862.4999657600183,31051.71774609594,841.7177460959394,862.4999657600183,2,1,JNCE_2016040_00C00107_V01.IMG.gz,2,861.5000188154934,523.7435518725807,622.7435518725807,861.5000188154934,2,2
430,JNCE_2016040_00C00107_V01.IMG.gz,81,862.4999657600183,31051.71774609594,841.7177460959394,862.4999657600183,2,1,JNCE_2016040_00C00107_V01.IMG.gz,3,861.499987621297,819.6733440748112,507.6733440748112,861.499987621297,2,3
431,JNCE_2016040_00C00107_V01.IMG.gz,81,862.4999657600183,31051.71774609594,841.7177460959394,862.4999657600183,2,1,JNCE_2016040_00C00107_V01.IMG.gz,82,861.772800626424,31346.347826235848,725.347826235846,861.772800626424,3,2
432,JNCE_2016040_00C00107_V01.IMG.gz,82,861.772800626424,31346.347826235848,725.347826235846,861.772800626424,3,2,JNCE_2016040_00C00107_V01.IMG.gz,2,861.5000188154934,523.7435518725807,622.7435518725807,861.5000188154934,2,2
433,JNCE_2016040_00C00107_V01.IMG.gz,82,861.772800626424,31346.347826235848,725.347826235846,861.772800626424,3,2,JNCE_2016040_00C00107_V01.IMG.gz,3,861.499987621297,819.6733440748112,507.6733440748112,861.499987621297,2,3
434,JNCE_2016129_00C00164_V01.IMG.gz,4,946.5000189590605,1468.039508126793,826.0395081267931,946.5000189590605,2,1,JNCE_2016129_00C00164_V01.IMG.gz,5,945.5000003082682,1763.046478385481,710.046478385481,945.5000003082682,2,2
435,JNCE_2016129_00C00164_V01.IMG.gz,4,946.5000189590605,1468.039508126793,826.0395081267931,946.5000189590605,2,1,JNCE_2016129_00C00164_V01.IMG.gz,7,944.4999872119878,2327.5,479.5,944.4999872119878,1,3
436,JNCE_2016129_00C00164_V01.IMG.gz,5,945.5000003082682,1763.046478385481,710.046478385481,945.5000003082682,2,2,JNCE_2016129_00C00164_V01.IMG.gz,7,944.4999872119878,2327.5,479.5,944.4999872119878,1,3
